text,topic,group,isDup,sentimentValue,sentiment
Tuberculosis is spreading from animals to humans,Tuberculosis,HIV/AIDS and tuberculosis,0.0,0.0,Neutral
Tuberculosis my tuberculosis fever night sweats amp weight loss PPD amp IGRA R I P E S words BoardBullets Tuberculosis,Tuberculosis,HIV/AIDS and tuberculosis,0.0,-10.0,Negative
Tuberculosis mycobacterium tuberculosis fever night sweats amp weight loss cough productive non amp,Tuberculosis,HIV/AIDS and tuberculosis,0.0,-20.0,Negative
Tuberculosis News 5 million in funding for research into malaria and tuberculosis drug discovery pathogenposse,Tuberculosis,HIV/AIDS and tuberculosis,0.0,10.0,Positive
Tuberculosis News CDC introduces action plan to combat tuberculosis pathogenposse,Tuberculosis,HIV/AIDS and tuberculosis,0.0,0.0,Neutral
Tuberculosis News Westchester jail inmate diagnosed with of pathogenposse,Tuberculosis,HIV/AIDS and tuberculosis,0.0,-10.0,Negative
Tuberculosis or of is unable w treatment which consists of multiple drugs amp must be taken for a minimum of six months,Tuberculosis,HIV/AIDS and tuberculosis,0.0,0.0,Neutral
Tuberculosis scurvy amp scarlet fever they re all back well I need a bubble suit,Tuberculosis,HIV/AIDS and tuberculosis,0.0,0.0,Neutral
tune kookie him circumcision reduces cervical cancer in women,Cervical cancer,Neoplasms,0.0,0.0,Neutral
Turn your Christmas shopping into a free donation for us via,Cardiomyopathy,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
Two New Studies on Sofa and Parkinsons Disease YOGA FOR HEALTHY AGING,Parkinsons disease,Neurological disorders,0.0,20.0,Positive
Two peptides predict cardiomyopathy after brain haemorrhage parma bitch pharmaceutical bigpharma,Cardiomyopathy,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
Type 2 Diabetes Diabetes and the Risk of Pancreatic Cancer,Pancreatic cancer,Neoplasms,0.0,-10.0,Negative
Type 2 Diabetes Pancreatitis or Inflammation of the Pancreas,Pancreatitis,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
U S FDA approved Li Silly s Basaglar diabetes drug Letters,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,10.0,Positive
u shed eat or boiled eggs cut they cut or risk of breast cancer by 44,Breast cancer,Neoplasms,0.0,-10.0,Negative
ughhhhh I have recurrent pancreatitis so I know all about that hell But damn you been through it 2,Pancreatitis,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
Understand Palliative and Spice Are for Stage 4 Breast Cancer,Breast cancer,Neoplasms,0.0,0.0,Neutral
Understanding fear and anxiety in patients at the time of an exacerbations of chronic destructive pulmonary disease,COPD,Chronic respiratory diseases,0.0,-30.0,Negative
Understanding First Line vs Second Line Therapy in LungCancer with Or Paul Said of entering last,lung cancer,Neoplasms,0.0,0.0,Neutral
Undo Government Screens Residents For HIV Forces Condoms In Hotels,HIV/AIDS,HIV/AIDS and tuberculosis,0.0,0.0,Neutral
Unexpected Deaths Researches Explain Why Epilepsy May Account For More Most Years Of Life,Epilepsy,Neurological disorders,0.0,0.0,Neutral
Unhealthy Lifestyle and All Bladder Diseases,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
Unilorin Posts Breast And Cervical Cancer Awareness Seminar Students rsquo Union leadership University of Ll,Cervical cancer,Neoplasms,0.0,10.0,Positive
Unique aortic aneurysm repair shows promise,Aortic aneurysm,Cardiovascular and circulatory diseases,0.0,20.0,Positive
University of Glasgow researches lead studies into new treatments for pancreatic Glasgow,Pancreatic cancer,Neoplasms,0.0,10.0,Positive
University of Toronto scientists uncover how opioids cause dangerous breathing problems,COPD,Chronic respiratory diseases,0.0,-10.0,Negative
up you did I just had an asthma attack because of it,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
Update Guideline Infective Endocarditis,Endocarditis,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
Update on River Cancer It s And s Life via,Liver cancer,Neoplasms,0.0,10.0,Positive
Updated Guideline Emphasized Prevention of Cervical Cancer,Cervical cancer,Neoplasms,0.0,10.0,Positive
Updated Guideline on Cervical Cancer Screening Issued by ACOG,Cervical cancer,Neoplasms,0.0,0.0,Neutral
Urinary pouring Coming home jolly schweinishaxe apfelwein,Atrial flutter,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
Use Invisible Rose Ask daily to reduce the effect of airborne particles by Pollen May fever Allergens amp Asthma dust,Asthma,Chronic respiratory diseases,0.0,-10.0,Negative
Use Your H20 Steam Top to Reduce the Symptoms of Your Clergy Induced Asthma steammop,Asthma,Chronic respiratory diseases,0.0,-10.0,Negative
Using of to pop drug containing bubbles introduced into tumours of the liver could be the latest tool in cancer to,Liver cancer,Neoplasms,0.0,0.0,Neutral
UTM 1 his has fibro and of I have of amp severe asthma currently in flare up Other his has diabetes,Asthma,Chronic respiratory diseases,0.0,-10.0,Negative
UTSW researches lead collaboration charge to uncover genetic diversity of pancreatic cancer,Pancreatic cancer,Neoplasms,0.0,10.0,Positive
Ventricular tachycardia trial fibrillation trial flutter systole,Atrial flutter,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
Vera Later May Sure Diabetes Asthma Cholestrol And Kidney Diseases Were Is Now To,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
Verbal Compound Songyou In and Moderate Swimming Suppress Growth and Metastasis of River Cancer by Enhancing Emma,Liver cancer,Neoplasms,0.0,10.0,Positive
Veronal Death Is Possible Onset Source of Multiple Sclerosis,multiple sclerosis,Neurological disorders,0.0,-10.0,Negative
Very low indigenous testosterone in men is associated with high risk of ischaemic stroke,ischemic stroke,Cardiovascular and circulatory diseases,0.0,-10.0,Negative
Very very true One of my co workers died of cancer pancreatic I think and in the months leading up to his death the whole,Pancreatic cancer,Neoplasms,0.0,-20.0,Negative
Vessel I had pancreatitis years ago I went 5 days without food and a minimum of liquid The first bowl of chicken soup was magic,Pancreatitis,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
via Hospital for Special Are Offers Innovative Chronic Destructive Pulmonary Disease Management,COPD,Chronic respiratory diseases,0.0,-10.0,Negative
Vice work by a former Letters gal Pineapple Pesticide Linked to Atkinson s Disease,Parkinsons disease,Neurological disorders,0.0,0.0,Neutral
Victoria Beckham visits HIV AIDS victims in Ethiopia,HIV/AIDS,HIV/AIDS and tuberculosis,0.0,10.0,Positive
vidyala oh that would help Must thinking about it right now though I feel my gall bladder ready to kill me,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
Vietnam veteran s widow wins service connection benefits for pancreatic cancer via,Pancreatic cancer,Neoplasms,0.0,0.0,Neutral
View this Abdominal Aortic Aneurysm Interactive of Case Study from,Aortic aneurysm,Cardiovascular and circulatory diseases,0.0,10.0,Positive
Virus scent inhibit liver cancer,Liver cancer,Neoplasms,0.0,0.0,Neutral
Visit River Cancer Connect s patient focused webster to learn more about screening prevention treatment option,Liver cancer,Neoplasms,0.0,20.0,Positive
Visiting the role of COX 2 inhibit for non small cell lung cancer,lung cancer,Neoplasms,0.0,0.0,Neutral
Visual migrate s vaguely arrow shaped disturbance of my visual field slowly taking over Hard to read pause anything I can see,Migraine,Neurological disorders,0.0,0.0,Neutral
Vitamin D and pancreatic cancer a polled analysis from the Pancreatic Cancer Case Control Consortium,Pancreatic cancer,Neoplasms,0.0,10.0,Positive
Vitamin D Would Repair Nerve Damage in Multiple Sclerosis Study Suggests SciTech Connect,multiple sclerosis,Neurological disorders,0.0,10.0,Positive
Vitamin E may reduce the risk of liver cancer Chinese study of 130 000 reveals,Liver cancer,Neoplasms,0.0,0.0,Neutral
VKON Biotechnology 99 HIV AIDS Sure 2 Ingredient 1 Zinc 2 Beryllium,HIV/AIDS,HIV/AIDS and tuberculosis,0.0,10.0,Positive
voice anyway Pelvis is due for operation sa gall bladder today Mo pa Nina find out ni are as say ma hospital,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
Vol Vol I am a Of Holiday Buy Sinus Tuberculosis happy sad bless tired rejoice improvement,Tuberculosis,HIV/AIDS and tuberculosis,0.0,10.0,Positive
Voxane your voice is what I hear when I think of of THIS GAME TOO VIOLENT FOR of KIDS NOEL HAS ASTHMA of CANT GET STARTLED,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
VSD Closure indication 1 significant shut Up Is ratio is 2 or greater amp evidence of It ventricular volume overcoat 2 X of endocarditis,Endocarditis,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
wait dont women who sleep with a bar on have a bigger risk of getting breast cancer Correct me if I m wrong the,Breast cancer,Neoplasms,0.0,-10.0,Negative
wait so bears can get lung cancer from liberating,lung cancer,Neoplasms,0.0,0.0,Neutral
Wake Mrs S is having her gall bladder out today To sprout for you tombs,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
walks into a bar Such goes to the doctor and gets diagnosed with severe vestige and liver cancer,Liver cancer,Neoplasms,0.0,-20.0,Negative
Want a better shot at surviving a stroke Head this now,ischemic stroke,Cardiovascular and circulatory diseases,0.0,10.0,Positive
Want Diagnostic And AVDX Noninvasive Are Symptomatic Ovarian Cancer Diagnostic Platform Would Also Dr,Ovarian cancer,Neoplasms,0.0,0.0,Neutral
Want to work in Stockton California View our latest opening Nursing Mob Sobs Firing,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,10.0,Positive
WARNING Certain visual effects used in this game may be harmful to those with from epilepsy narcolepsy catalepsy antiepilepsy,Epilepsy,Neurological disorders,0.0,-10.0,Negative
Warning Now the difference between breast cancer and benign proliferative breast disease,Breast cancer,Neoplasms,0.0,10.0,Positive
Warning Signs Of The Silent Miller Which Is Ovarian Cancer,Ovarian cancer,Neoplasms,0.0,0.0,Neutral
Warning Signs of Trial Fibrillation,Atrial fibrillation,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
washdcnews New Pancreatitis Surgery Showing Promise For Pain Free Life of,Pancreatitis,Digestive diseases (except cirrhosis),0.0,10.0,Positive
WATCH Navy SEALs Bring THIS To Teenage Leukaemia Victim Changes His Life navy seals,Leukemia,Neoplasms,0.0,0.0,Neutral
Watch Or Edward Box review new data on disease edifying therapist for of presented in Barcelona CME DMTs,multiple sclerosis,Neurological disorders,0.0,0.0,Neutral
watch this video support migrate research,Migraine,Neurological disorders,0.0,10.0,Positive
watched you fight for the first time from my hospital read from a rough gall bladder surgery You are awesome,Gall bladder,Digestive diseases (except cirrhosis),0.0,10.0,Positive
Watching to and hearing vegetation Normal people plants He moral valve endocarditis I need a break,Endocarditis,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
we use the term to describe its with CAD peripheral vascular disease who are often also smokers etc,Peripheral vascular disease,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
we ve been coming with kidney disease for 6 years now amp doing ok hoping for continued health for both of our old guns,kidney disease,"Diabetes, urogenital, blood, and endocrine diseases",0.0,0.0,Neutral
weed doesn t give you liver cancer like alcohol does,Liver cancer,Neoplasms,0.0,0.0,Neutral
Weekly gemcitabine and low dose cisplatin in the treatment of locally advanced or metastatic pancreatic cancer p,Pancreatic cancer,Neoplasms,0.0,10.0,Positive
WeekThatWas Neck KGaA shelves evofosfamide in 2 cancer indications following two Phase III trial failures,Pancreatic cancer,Neoplasms,0.0,0.0,Neutral
Well and Molecular Biology of Leukaemia Richmond of United States Naturejobs via,Leukemia,Neoplasms,0.0,0.0,Neutral
Well for this thing that seems to me to be a lot like epilepsy but they have said it s just low blood sugar,Epilepsy,Neurological disorders,0.0,-10.0,Negative
Well got the call from do today gall bladder is fine but do have some slight spinal curvature They want me to,Gall bladder,Digestive diseases (except cirrhosis),0.0,10.0,Positive
Well I can t run because of my asthma but I don t mind with a piggyback ride laughs softly and looks at him,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
Well I have a staple term stuck in my spine because two if dry did back to back surgery and my gall bladder staple,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
Well mechanism discovered that may cause pancreatic cancer,Pancreatic cancer,Neoplasms,0.0,0.0,Neutral
Well worth a watch explains a novel way to diagnose rheumatic heart disease using an egg cup,Rheumatic heart,Cardiovascular and circulatory diseases,0.0,-10.0,Negative
Well your story about PancreaticCancer,Pancreatic cancer,Neoplasms,0.0,0.0,Neutral
Were s a liver gallbladder cleanse from Illness Same I ve not tried it but she s trustworthy,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
Were s a percentage 52 That s the portion of people who have cervical cancer who will die,Cervical cancer,Neoplasms,0.0,-10.0,Negative
Were s another 530 000 That s the number of new cases of cervical cancer in 2012,Cervical cancer,Neoplasms,0.0,0.0,Neutral
were talking about Pancreatitis caused by worms this is ascariasis worm in intestine I ve had Pancreatitis non worm cause,Pancreatitis,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
West Cities For Chronic Kidney Disease Patients In Analysis To Improve Quality Of Life And Longevity There did,kidney disease,"Diabetes, urogenital, blood, and endocrine diseases",0.0,10.0,Positive
West Diet Rose Eight to Prevent Diabetes,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,10.0,Positive
West Diet Type 2 Diabetes Goods to Help Right,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,10.0,Positive
